T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
0.3733333333,0.4,0.3466666667,0.44,0.3733333333,0.4,0.4266666667,0.3333333333,0.4266666667,0.44,0.3866666667,0.4666666667,0.4,0.44,0.4266666667,0.4133333333,0.44,0.4,0.4666666667,0.4,0.4666666667,0.3866666667,0.4533333333,0.4133333333,0.4133333333,0.4666666667,0.4133333333,0.5333333333,0.5333333333,0.4666666667
0.3684210526,0.4078947368,0.3421052632,0.4342105263,0.3815789474,0.3947368421,0.4210526316,0.3421052632,0.4342105263,0.4342105263,0.3947368421,0.4605263158,0.4078947368,0.4473684211,0.4210526316,0.4078947368,0.4473684211,0.3947368421,0.4605263158,0.3947368421,0.4736842105,0.3947368421,0.4473684211,0.4210526316,0.4078947368,0.4605263158,0.4210526316,0.5263157895,0.5394736842,0.4605263158
0.3766233766,0.4025974026,0.3376623377,0.4285714286,0.3896103896,0.4025974026,0.4285714286,0.3506493506,0.4285714286,0.4285714286,0.3896103896,0.4545454545,0.4025974026,0.4415584416,0.4155844156,0.4025974026,0.4415584416,0.3896103896,0.4675324675,0.3896103896,0.4675324675,0.3896103896,0.4415584416,0.4285714286,0.4155844156,0.4545454545,0.4155844156,0.5324675325,0.5324675325,0.4545454545
0.3846153846,0.3974358974,0.3333333333,0.4230769231,0.3974358974,0.4102564103,0.4358974359,0.358974359,0.4230769231,0.4230769231,0.3846153846,0.4615384615,0.3974358974,0.4487179487,0.4102564103,0.3974358974,0.4358974359,0.3846153846,0.4615384615,0.3974358974,0.4615384615,0.3974358974,0.4487179487,0.4358974359,0.4102564103,0.4615384615,0.4230769231,0.5384615385,0.5256410256,0.4487179487
0.3797468354,0.3924050633,0.3291139241,0.4303797468,0.3924050633,0.417721519,0.4303797468,0.3670886076,0.417721519,0.417721519,0.3924050633,0.4683544304,0.4050632911,0.4430379747,0.4050632911,0.3924050633,0.4430379747,0.3924050633,0.4683544304,0.4050632911,0.4556962025,0.3924050633,0.4430379747,0.4430379747,0.417721519,0.4556962025,0.4303797468,0.5316455696,0.5316455696,0.4430379747
0.3875,0.3875,0.325,0.4375,0.3875,0.4125,0.425,0.3625,0.4125,0.4125,0.3875,0.4625,0.4125,0.4375,0.4,0.4,0.4375,0.3875,0.4625,0.4,0.4625,0.4,0.45,0.45,0.425,0.45,0.425,0.525,0.5375,0.45
0.3827160494,0.3950617284,0.3333333333,0.4320987654,0.3827160494,0.4074074074,0.4197530864,0.3703703704,0.4074074074,0.4197530864,0.3950617284,0.4691358025,0.4074074074,0.4320987654,0.4074074074,0.3950617284,0.4320987654,0.3827160494,0.4567901235,0.3950617284,0.4691358025,0.3950617284,0.4444444444,0.4444444444,0.4197530864,0.4567901235,0.4320987654,0.5185185185,0.5308641975,0.4567901235
0.3780487805,0.3902439024,0.3414634146,0.4268292683,0.3780487805,0.4024390244,0.4146341463,0.3658536585,0.4146341463,0.4268292683,0.3902439024,0.4756097561,0.4024390244,0.4268292683,0.4024390244,0.3902439024,0.4268292683,0.3780487805,0.4512195122,0.3902439024,0.4634146341,0.4024390244,0.4512195122,0.4390243902,0.4146341463,0.4512195122,0.4268292683,0.512195122,0.5365853659,0.4634146341
0.3855421687,0.3975903614,0.3493975904,0.421686747,0.3734939759,0.3975903614,0.4096385542,0.3614457831,0.4096385542,0.4337349398,0.3855421687,0.4698795181,0.3975903614,0.421686747,0.3975903614,0.3855421687,0.4337349398,0.3855421687,0.4578313253,0.3855421687,0.4698795181,0.3975903614,0.4578313253,0.4337349398,0.421686747,0.4578313253,0.421686747,0.5060240964,0.5421686747,0.4698795181
0.380952381,0.3928571429,0.3452380952,0.4166666667,0.380952381,0.3928571429,0.4166666667,0.3571428571,0.4047619048,0.4404761905,0.380952381,0.4642857143,0.3928571429,0.4285714286,0.4047619048,0.380952381,0.4285714286,0.3928571429,0.4642857143,0.3928571429,0.4761904762,0.3928571429,0.4642857143,0.4285714286,0.4166666667,0.4523809524,0.4285714286,0.5119047619,0.5357142857,0.4642857143
0.3764705882,0.4,0.3411764706,0.4117647059,0.3764705882,0.3882352941,0.4235294118,0.3529411765,0.4,0.4352941176,0.3882352941,0.4705882353,0.4,0.4235294118,0.4117647059,0.3882352941,0.4352941176,0.4,0.4588235294,0.3882352941,0.4705882353,0.3882352941,0.4705882353,0.4235294118,0.4235294118,0.4588235294,0.4352941176,0.5176470588,0.5294117647,0.4588235294
0.3720930233,0.3953488372,0.3372093023,0.4186046512,0.3837209302,0.3837209302,0.4302325581,0.3488372093,0.4069767442,0.4302325581,0.3837209302,0.476744186,0.3953488372,0.4302325581,0.4069767442,0.3953488372,0.4302325581,0.3953488372,0.4651162791,0.3837209302,0.4651162791,0.3837209302,0.4651162791,0.4302325581,0.4186046512,0.4651162791,0.4302325581,0.511627907,0.523255814,0.4651162791
0.3793103448,0.4022988506,0.3333333333,0.4252873563,0.3793103448,0.3793103448,0.4367816092,0.3563218391,0.4137931034,0.4252873563,0.3793103448,0.4712643678,0.4022988506,0.4367816092,0.4022988506,0.4022988506,0.4367816092,0.3908045977,0.4597701149,0.3793103448,0.4597701149,0.3793103448,0.4597701149,0.4252873563,0.4137931034,0.4712643678,0.4252873563,0.5172413793,0.5172413793,0.4597701149
0.3863636364,0.3977272727,0.3295454545,0.4204545455,0.375,0.3863636364,0.4431818182,0.3522727273,0.4204545455,0.4318181818,0.375,0.4659090909,0.3977272727,0.4318181818,0.4090909091,0.3977272727,0.4318181818,0.3863636364,0.4545454545,0.375,0.4545454545,0.375,0.4545454545,0.4318181818,0.4204545455,0.4659090909,0.4204545455,0.5227272727,0.5227272727,0.4545454545
0.3820224719,0.393258427,0.3370786517,0.4269662921,0.3707865169,0.393258427,0.4494382022,0.3483146067,0.4269662921,0.4382022472,0.3707865169,0.4606741573,0.404494382,0.4382022472,0.4157303371,0.404494382,0.4269662921,0.3820224719,0.4606741573,0.3820224719,0.4494382022,0.3820224719,0.4494382022,0.4382022472,0.4157303371,0.4606741573,0.4269662921,0.5280898876,0.5168539326,0.4494382022
0.3777777778,0.3888888889,0.3333333333,0.4222222222,0.3777777778,0.4,0.4444444444,0.3444444444,0.4222222222,0.4333333333,0.3777777778,0.4666666667,0.4111111111,0.4444444444,0.4111111111,0.4,0.4333333333,0.3777777778,0.4666666667,0.3888888889,0.4444444444,0.3888888889,0.4444444444,0.4444444444,0.4111111111,0.4555555556,0.4333333333,0.5222222222,0.5111111111,0.4555555556
0.3846153846,0.3846153846,0.3296703297,0.4285714286,0.3846153846,0.3956043956,0.4395604396,0.3406593407,0.4175824176,0.4285714286,0.3846153846,0.4615384615,0.4065934066,0.4505494505,0.4175824176,0.3956043956,0.4395604396,0.3846153846,0.4615384615,0.3846153846,0.4505494505,0.3956043956,0.4395604396,0.4505494505,0.4175824176,0.4505494505,0.4395604396,0.5274725275,0.5164835165,0.4615384615
0.3913043478,0.3913043478,0.3260869565,0.4239130435,0.3913043478,0.3913043478,0.4347826087,0.347826087,0.4239130435,0.4239130435,0.3913043478,0.4565217391,0.4130434783,0.4456521739,0.4130434783,0.3913043478,0.4347826087,0.3913043478,0.4565217391,0.3913043478,0.4565217391,0.3913043478,0.4456521739,0.4456521739,0.4239130435,0.4565217391,0.4456521739,0.5217391304,0.5217391304,0.4673913043
0.3870967742,0.3978494624,0.3333333333,0.4193548387,0.3870967742,0.3978494624,0.4301075269,0.3440860215,0.4193548387,0.4193548387,0.3870967742,0.4623655914,0.4193548387,0.4516129032,0.4193548387,0.3870967742,0.4408602151,0.3870967742,0.4623655914,0.3870967742,0.4623655914,0.3978494624,0.4408602151,0.4408602151,0.4193548387,0.4623655914,0.4408602151,0.5161290323,0.5161290323,0.4623655914
0.3829787234,0.3936170213,0.3404255319,0.4255319149,0.3936170213,0.3936170213,0.4361702128,0.3510638298,0.414893617,0.4255319149,0.3936170213,0.4574468085,0.414893617,0.4468085106,0.414893617,0.3829787234,0.4361702128,0.3829787234,0.4574468085,0.3936170213,0.4574468085,0.3936170213,0.4468085106,0.4468085106,0.4255319149,0.4574468085,0.4361702128,0.5106382979,0.5212765957,0.4574468085
0.3894736842,0.4,0.3473684211,0.4210526316,0.4,0.3894736842,0.4421052632,0.3578947368,0.4105263158,0.4210526316,0.4,0.4526315789,0.4210526316,0.4421052632,0.4105263158,0.3894736842,0.4421052632,0.3789473684,0.4526315789,0.4,0.4631578947,0.3894736842,0.4421052632,0.4526315789,0.4315789474,0.4631578947,0.4315789474,0.5157894737,0.5263157895,0.4526315789
0.3854166667,0.3958333333,0.34375,0.4166666667,0.40625,0.3958333333,0.4375,0.3645833333,0.40625,0.4166666667,0.40625,0.4583333333,0.4166666667,0.4375,0.40625,0.3854166667,0.4479166667,0.3854166667,0.4479166667,0.3958333333,0.46875,0.3854166667,0.4479166667,0.4479166667,0.4375,0.46875,0.4270833333,0.5208333333,0.5208333333,0.4583333333
0.381443299,0.4020618557,0.3402061856,0.4226804124,0.4020618557,0.3917525773,0.4329896907,0.3711340206,0.4020618557,0.412371134,0.412371134,0.4639175258,0.412371134,0.4432989691,0.412371134,0.3917525773,0.4432989691,0.3917525773,0.4432989691,0.3917525773,0.4742268041,0.381443299,0.4432989691,0.4432989691,0.4329896907,0.4742268041,0.4226804124,0.5154639175,0.5257731959,0.4639175258
0.387755102,0.4081632653,0.3367346939,0.4285714286,0.4081632653,0.3979591837,0.4285714286,0.3775510204,0.4081632653,0.4183673469,0.4081632653,0.4693877551,0.4183673469,0.4489795918,0.4081632653,0.387755102,0.4387755102,0.3979591837,0.4489795918,0.387755102,0.4693877551,0.387755102,0.4489795918,0.4387755102,0.4285714286,0.4693877551,0.4285714286,0.5102040816,0.5306122449,0.4591836735
0.3939393939,0.404040404,0.3333333333,0.4242424242,0.4141414141,0.404040404,0.4242424242,0.3737373737,0.4141414141,0.4242424242,0.404040404,0.4646464646,0.4141414141,0.4444444444,0.404040404,0.3939393939,0.4343434343,0.404040404,0.4444444444,0.3838383838,0.4646464646,0.3838383838,0.4545454545,0.4343434343,0.4242424242,0.4646464646,0.4242424242,0.5151515152,0.5353535354,0.4545454545
0.39,0.4,0.33,0.43,0.42,0.4,0.42,0.37,0.42,0.43,0.4,0.47,0.41,0.44,0.41,0.4,0.43,0.4,0.44,0.39,0.46,0.38,0.46,0.44,0.43,0.47,0.43,0.52,0.54,0.45
