T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
0.4342105263,0.4736842105,0.4605263158,0.3947368421,0.4342105263,0.4473684211,0.4736842105,0.4736842105,0.5263157895,0.4605263158,0.4078947368,0.4736842105,0.4605263158,0.5,0.5,0.5,0.4868421053,0.4868421053,0.6447368421,0.4473684211,0.4473684211,0.4473684211,0.4736842105,0.4342105263,0.4210526316,0.5,0.5263157895,0.5789473684,0.4078947368,0.4342105263
0.4415584416,0.4675324675,0.4675324675,0.3896103896,0.4415584416,0.4415584416,0.4675324675,0.4675324675,0.5194805195,0.4545454545,0.4155844156,0.4805194805,0.4545454545,0.5064935065,0.4935064935,0.5064935065,0.4805194805,0.4805194805,0.6493506494,0.4545454545,0.4545454545,0.4545454545,0.4675324675,0.4415584416,0.4155844156,0.5064935065,0.5324675325,0.5844155844,0.4155844156,0.4415584416
0.4358974359,0.4615384615,0.4615384615,0.3846153846,0.4358974359,0.4358974359,0.4615384615,0.4615384615,0.5128205128,0.4487179487,0.4102564103,0.4743589744,0.4487179487,0.5,0.5,0.5,0.4871794872,0.4871794872,0.6538461538,0.4487179487,0.4615384615,0.4487179487,0.4615384615,0.4487179487,0.4102564103,0.5128205128,0.5256410256,0.5769230769,0.4102564103,0.4358974359
0.4303797468,0.4556962025,0.4556962025,0.3924050633,0.4303797468,0.4430379747,0.4683544304,0.4683544304,0.5063291139,0.4556962025,0.4050632911,0.4683544304,0.4430379747,0.5063291139,0.4936708861,0.4936708861,0.4936708861,0.4810126582,0.6582278481,0.4556962025,0.4556962025,0.4430379747,0.4556962025,0.4430379747,0.4050632911,0.5063291139,0.5189873418,0.582278481,0.417721519,0.4303797468
0.4375,0.4625,0.45,0.4,0.4375,0.45,0.4625,0.475,0.5,0.4625,0.4125,0.4625,0.45,0.5,0.4875,0.4875,0.4875,0.4875,0.6625,0.45,0.45,0.4375,0.45,0.4375,0.4125,0.5,0.525,0.575,0.4125,0.4375
0.4444444444,0.4691358025,0.4567901235,0.4074074074,0.4444444444,0.4567901235,0.4691358025,0.4814814815,0.5061728395,0.4567901235,0.4074074074,0.4691358025,0.4567901235,0.4938271605,0.4938271605,0.4814814815,0.4814814815,0.4938271605,0.6666666667,0.4444444444,0.4567901235,0.4320987654,0.4444444444,0.4320987654,0.4197530864,0.4938271605,0.5308641975,0.5679012346,0.4074074074,0.4444444444
0.4390243902,0.4634146341,0.4512195122,0.4146341463,0.4512195122,0.4634146341,0.4634146341,0.4756097561,0.512195122,0.4512195122,0.4024390244,0.4756097561,0.4634146341,0.5,0.487804878,0.487804878,0.487804878,0.5,0.6585365854,0.4390243902,0.4634146341,0.4268292683,0.4512195122,0.4390243902,0.4268292683,0.487804878,0.5365853659,0.5731707317,0.4024390244,0.4390243902
0.4337349398,0.4698795181,0.4578313253,0.421686747,0.4457831325,0.4698795181,0.4578313253,0.4819277108,0.5180722892,0.4578313253,0.3975903614,0.4819277108,0.4578313253,0.5060240964,0.4819277108,0.4819277108,0.4819277108,0.5060240964,0.6626506024,0.4337349398,0.4578313253,0.4337349398,0.4578313253,0.4457831325,0.421686747,0.4939759036,0.5301204819,0.578313253,0.4096385542,0.4337349398
0.4285714286,0.4761904762,0.4523809524,0.4166666667,0.4523809524,0.4642857143,0.4523809524,0.4880952381,0.5119047619,0.4642857143,0.4047619048,0.4761904762,0.4523809524,0.5119047619,0.4880952381,0.4761904762,0.4880952381,0.5119047619,0.6666666667,0.4285714286,0.4523809524,0.4404761905,0.4642857143,0.4523809524,0.4166666667,0.4880952381,0.5238095238,0.5833333333,0.4047619048,0.4285714286
0.4235294118,0.4705882353,0.4588235294,0.4117647059,0.4470588235,0.4588235294,0.4470588235,0.4823529412,0.5058823529,0.4588235294,0.4,0.4823529412,0.4470588235,0.5058823529,0.4941176471,0.4823529412,0.4823529412,0.5176470588,0.6705882353,0.4352941176,0.4470588235,0.4352941176,0.4705882353,0.4470588235,0.4235294118,0.4823529412,0.5176470588,0.5764705882,0.4117647059,0.4235294118
0.4186046512,0.4651162791,0.4651162791,0.4069767442,0.4534883721,0.4534883721,0.4418604651,0.476744186,0.5,0.4534883721,0.4069767442,0.476744186,0.4418604651,0.5,0.488372093,0.488372093,0.488372093,0.523255814,0.6627906977,0.4418604651,0.4534883721,0.4418604651,0.4651162791,0.4418604651,0.4186046512,0.488372093,0.523255814,0.5697674419,0.4069767442,0.4186046512
0.4252873563,0.4597701149,0.4597701149,0.4137931034,0.4482758621,0.4482758621,0.4482758621,0.4827586207,0.5057471264,0.4482758621,0.4137931034,0.4712643678,0.4482758621,0.4942528736,0.4827586207,0.4942528736,0.4827586207,0.5287356322,0.6666666667,0.4367816092,0.4482758621,0.4367816092,0.4597701149,0.4367816092,0.4137931034,0.4942528736,0.5172413793,0.5747126437,0.4022988506,0.4252873563
0.4318181818,0.4545454545,0.4659090909,0.4204545455,0.4431818182,0.4545454545,0.4545454545,0.4772727273,0.5,0.4431818182,0.4204545455,0.4772727273,0.4431818182,0.5,0.4772727273,0.5,0.4772727273,0.5227272727,0.6704545455,0.4318181818,0.4545454545,0.4318181818,0.4545454545,0.4318181818,0.4090909091,0.4886363636,0.5227272727,0.5681818182,0.3977272727,0.4318181818
0.4269662921,0.4606741573,0.4606741573,0.4157303371,0.4382022472,0.4606741573,0.4494382022,0.4719101124,0.5056179775,0.4494382022,0.4269662921,0.4719101124,0.4382022472,0.5056179775,0.4831460674,0.5056179775,0.4831460674,0.5168539326,0.6629213483,0.4382022472,0.4606741573,0.4269662921,0.4606741573,0.4269662921,0.4157303371,0.4943820225,0.5168539326,0.5617977528,0.404494382,0.4269662921
0.4333333333,0.4666666667,0.4666666667,0.4111111111,0.4444444444,0.4666666667,0.4444444444,0.4666666667,0.5,0.4555555556,0.4222222222,0.4777777778,0.4333333333,0.5111111111,0.4888888889,0.5111111111,0.4777777778,0.5222222222,0.6666666667,0.4444444444,0.4555555556,0.4222222222,0.4555555556,0.4222222222,0.4222222222,0.5,0.5222222222,0.5666666667,0.4,0.4333333333
0.4395604396,0.4615384615,0.4725274725,0.4065934066,0.4395604396,0.4615384615,0.4505494505,0.4725274725,0.4945054945,0.4505494505,0.4175824176,0.4835164835,0.4285714286,0.5054945055,0.4945054945,0.5164835165,0.4835164835,0.5274725275,0.6703296703,0.4505494505,0.4505494505,0.4175824176,0.4505494505,0.4175824176,0.4285714286,0.5054945055,0.5274725275,0.5604395604,0.4065934066,0.4395604396
0.4456521739,0.4673913043,0.4782608696,0.4130434783,0.4347826087,0.4565217391,0.4565217391,0.4673913043,0.4891304348,0.4565217391,0.4130434783,0.4891304348,0.4347826087,0.5,0.5,0.5108695652,0.4782608696,0.5217391304,0.6739130435,0.4456521739,0.4565217391,0.4130434783,0.4456521739,0.4130434783,0.4347826087,0.5,0.5217391304,0.5652173913,0.4130434783,0.4456521739
0.4516129032,0.4623655914,0.4731182796,0.4086021505,0.4408602151,0.4516129032,0.4516129032,0.4731182796,0.4838709677,0.4623655914,0.4086021505,0.4838709677,0.4408602151,0.4946236559,0.5053763441,0.5053763441,0.4838709677,0.5268817204,0.6666666667,0.4516129032,0.4516129032,0.4086021505,0.4408602151,0.4193548387,0.4408602151,0.5053763441,0.5161290323,0.5591397849,0.4193548387,0.4516129032
0.4574468085,0.4680851064,0.4680851064,0.4042553191,0.4361702128,0.4574468085,0.4468085106,0.4680851064,0.4787234043,0.4680851064,0.414893617,0.4893617021,0.4468085106,0.4893617021,0.5,0.5106382979,0.4787234043,0.5319148936,0.6595744681,0.4468085106,0.4468085106,0.4042553191,0.4361702128,0.414893617,0.4361702128,0.5,0.5106382979,0.5638297872,0.4255319149,0.4574468085
0.4526315789,0.4736842105,0.4736842105,0.4105263158,0.4421052632,0.4526315789,0.4421052632,0.4736842105,0.4842105263,0.4631578947,0.4105263158,0.4947368421,0.4421052632,0.4947368421,0.4947368421,0.5157894737,0.4736842105,0.5263157895,0.6631578947,0.4421052632,0.4526315789,0.4105263158,0.4421052632,0.4210526316,0.4315789474,0.5052631579,0.5052631579,0.5684210526,0.4210526316,0.4526315789
0.4479166667,0.46875,0.4791666667,0.40625,0.4479166667,0.4583333333,0.4375,0.4791666667,0.4791666667,0.4583333333,0.40625,0.4895833333,0.4375,0.5,0.4895833333,0.5208333333,0.4791666667,0.53125,0.6666666667,0.4375,0.4479166667,0.4166666667,0.4375,0.4166666667,0.4270833333,0.5104166667,0.5104166667,0.5625,0.4166666667,0.4479166667
0.4536082474,0.4742268041,0.4845360825,0.4020618557,0.4536082474,0.4536082474,0.4432989691,0.4742268041,0.4742268041,0.4536082474,0.4020618557,0.4948453608,0.4329896907,0.5051546392,0.4948453608,0.5257731959,0.4845360825,0.5360824742,0.6701030928,0.4329896907,0.4536082474,0.4226804124,0.4432989691,0.4226804124,0.4329896907,0.5154639175,0.5154639175,0.5670103093,0.412371134,0.4536082474
0.4591836735,0.4693877551,0.4795918367,0.4081632653,0.4489795918,0.4489795918,0.4387755102,0.4795918367,0.4795918367,0.4591836735,0.3979591837,0.4897959184,0.4387755102,0.5,0.5,0.5306122449,0.4795918367,0.5306122449,0.6632653061,0.4387755102,0.4591836735,0.4183673469,0.4489795918,0.4183673469,0.4285714286,0.5102040816,0.5204081633,0.5612244898,0.4081632653,0.4591836735
0.4545454545,0.4646464646,0.4747474747,0.4141414141,0.4545454545,0.4444444444,0.4343434343,0.4848484848,0.4848484848,0.4646464646,0.404040404,0.4848484848,0.4444444444,0.5050505051,0.5050505051,0.5353535354,0.4848484848,0.5353535354,0.6565656566,0.4444444444,0.4545454545,0.4242424242,0.4444444444,0.4242424242,0.4242424242,0.5151515152,0.5252525253,0.5656565657,0.404040404,0.4545454545
0.45,0.46,0.48,0.42,0.46,0.45,0.43,0.49,0.48,0.47,0.41,0.48,0.44,0.51,0.5,0.54,0.49,0.53,0.66,0.45,0.45,0.42,0.44,0.42,0.43,0.52,0.53,0.57,0.41,0.45
