T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
0.4133333333,0.52,0.56,0.5066666667,0.4133333333,0.4,0.3866666667,0.4933333333,0.4266666667,0.4266666667,0.4133333333,0.3866666667,0.3733333333,0.4266666667,0.4933333333,0.3866666667,0.4,0.4133333333,0.4,0.36,0.4133333333,0.3866666667,0.36,0.3733333333,0.3733333333,0.4666666667,0.44,0.4933333333,0.44,0.4266666667
0.4210526316,0.5131578947,0.5657894737,0.5131578947,0.4078947368,0.4078947368,0.3815789474,0.4868421053,0.4210526316,0.4342105263,0.4078947368,0.3947368421,0.3684210526,0.4210526316,0.4868421053,0.3815789474,0.3947368421,0.4210526316,0.3947368421,0.3552631579,0.4078947368,0.3815789474,0.3552631579,0.3815789474,0.3815789474,0.4605263158,0.4473684211,0.5,0.4473684211,0.4342105263
0.4285714286,0.5064935065,0.5584415584,0.5194805195,0.4025974026,0.4155844156,0.3766233766,0.4935064935,0.4155844156,0.4285714286,0.4155844156,0.3896103896,0.3766233766,0.4155844156,0.4805194805,0.3766233766,0.3896103896,0.4285714286,0.4025974026,0.3506493506,0.4025974026,0.3766233766,0.3506493506,0.3766233766,0.3766233766,0.4545454545,0.4415584416,0.5064935065,0.4415584416,0.4285714286
0.4230769231,0.5128205128,0.5641025641,0.5128205128,0.3974358974,0.4102564103,0.3717948718,0.4871794872,0.4230769231,0.4230769231,0.4230769231,0.3846153846,0.3846153846,0.4102564103,0.4743589744,0.3846153846,0.3846153846,0.4230769231,0.3974358974,0.3461538462,0.4102564103,0.3717948718,0.358974359,0.3846153846,0.3717948718,0.4487179487,0.4358974359,0.5128205128,0.4358974359,0.4358974359
0.417721519,0.5063291139,0.5569620253,0.5063291139,0.3924050633,0.417721519,0.3670886076,0.4810126582,0.4303797468,0.4303797468,0.4303797468,0.3924050633,0.3797468354,0.4050632911,0.4810126582,0.3797468354,0.3924050633,0.417721519,0.3924050633,0.3544303797,0.4050632911,0.3797468354,0.3544303797,0.3797468354,0.3670886076,0.4556962025,0.4303797468,0.5063291139,0.4430379747,0.4430379747
0.425,0.5125,0.55,0.5,0.3875,0.4125,0.3625,0.475,0.425,0.425,0.425,0.3875,0.375,0.4,0.475,0.3875,0.4,0.4125,0.4,0.35,0.4,0.375,0.3625,0.3875,0.375,0.45,0.4375,0.5,0.45,0.45
0.4320987654,0.5061728395,0.5555555556,0.5061728395,0.3950617284,0.4074074074,0.3703703704,0.4814814815,0.4197530864,0.4320987654,0.4320987654,0.3950617284,0.3703703704,0.4074074074,0.4814814815,0.3827160494,0.3950617284,0.4197530864,0.4074074074,0.3456790123,0.3950617284,0.3703703704,0.3703703704,0.3950617284,0.3827160494,0.4444444444,0.4444444444,0.5061728395,0.4444444444,0.4444444444
0.4390243902,0.5,0.5609756098,0.512195122,0.3902439024,0.4024390244,0.3658536585,0.4756097561,0.4146341463,0.4268292683,0.4268292683,0.4024390244,0.3780487805,0.4024390244,0.4756097561,0.3780487805,0.4024390244,0.4146341463,0.4146341463,0.3414634146,0.4024390244,0.3658536585,0.3658536585,0.4024390244,0.3780487805,0.4390243902,0.4512195122,0.5,0.4390243902,0.4390243902
0.4337349398,0.4939759036,0.5662650602,0.5060240964,0.3975903614,0.3975903614,0.3614457831,0.4698795181,0.421686747,0.421686747,0.4337349398,0.3975903614,0.3734939759,0.4096385542,0.4698795181,0.3734939759,0.3975903614,0.421686747,0.421686747,0.3373493976,0.3975903614,0.3614457831,0.3614457831,0.3975903614,0.3734939759,0.4337349398,0.4578313253,0.5060240964,0.4337349398,0.4457831325
0.4285714286,0.5,0.5595238095,0.5,0.4047619048,0.3928571429,0.3571428571,0.4642857143,0.4285714286,0.4285714286,0.4285714286,0.3928571429,0.380952381,0.4166666667,0.4761904762,0.369047619,0.3928571429,0.4285714286,0.4285714286,0.3333333333,0.4047619048,0.369047619,0.3571428571,0.3928571429,0.380952381,0.4404761905,0.4642857143,0.5,0.4404761905,0.4404761905
0.4352941176,0.5058823529,0.5529411765,0.4941176471,0.4117647059,0.3882352941,0.3647058824,0.4705882353,0.4235294118,0.4235294118,0.4235294118,0.3882352941,0.3764705882,0.4117647059,0.4823529412,0.3764705882,0.3882352941,0.4235294118,0.4352941176,0.3411764706,0.4117647059,0.3764705882,0.3647058824,0.3882352941,0.3764705882,0.4352941176,0.4588235294,0.4941176471,0.4470588235,0.4352941176
0.4418604651,0.511627907,0.5465116279,0.488372093,0.4069767442,0.3953488372,0.3720930233,0.476744186,0.4186046512,0.4186046512,0.4186046512,0.3837209302,0.3720930233,0.4186046512,0.488372093,0.3837209302,0.3837209302,0.4186046512,0.4302325581,0.3372093023,0.4186046512,0.3837209302,0.3604651163,0.3837209302,0.3837209302,0.4302325581,0.4651162791,0.5,0.4534883721,0.4418604651
0.4367816092,0.5172413793,0.5517241379,0.4942528736,0.4137931034,0.4022988506,0.3793103448,0.4827586207,0.4137931034,0.4252873563,0.4137931034,0.3793103448,0.367816092,0.4252873563,0.4827586207,0.3908045977,0.3793103448,0.4137931034,0.4252873563,0.3448275862,0.4137931034,0.3908045977,0.3563218391,0.3793103448,0.3908045977,0.4252873563,0.4712643678,0.5057471264,0.4482758621,0.4367816092
0.4318181818,0.5113636364,0.5454545455,0.4886363636,0.4090909091,0.4090909091,0.375,0.4886363636,0.4204545455,0.4318181818,0.4090909091,0.375,0.3636363636,0.4204545455,0.4772727273,0.3977272727,0.375,0.4204545455,0.4204545455,0.3409090909,0.4090909091,0.3863636364,0.3636363636,0.375,0.3863636364,0.4318181818,0.4659090909,0.5,0.4431818182,0.4318181818
0.4382022472,0.5168539326,0.5505617978,0.4831460674,0.4157303371,0.4157303371,0.3707865169,0.4831460674,0.4269662921,0.4269662921,0.404494382,0.3707865169,0.3595505618,0.4269662921,0.4831460674,0.404494382,0.3820224719,0.4157303371,0.4157303371,0.3483146067,0.404494382,0.3820224719,0.3595505618,0.3707865169,0.3820224719,0.4269662921,0.4606741573,0.4943820225,0.4494382022,0.4382022472
0.4333333333,0.5222222222,0.5555555556,0.4777777778,0.4111111111,0.4222222222,0.3666666667,0.4777777778,0.4333333333,0.4222222222,0.4111111111,0.3777777778,0.3666666667,0.4333333333,0.4777777778,0.4,0.3777777778,0.4222222222,0.4111111111,0.3444444444,0.4,0.3777777778,0.3666666667,0.3777777778,0.3777777778,0.4222222222,0.4555555556,0.4888888889,0.4444444444,0.4444444444
0.4395604396,0.5164835165,0.5604395604,0.4725274725,0.4065934066,0.4175824176,0.3736263736,0.4835164835,0.4285714286,0.4175824176,0.4065934066,0.3846153846,0.3626373626,0.4285714286,0.4725274725,0.3956043956,0.3846153846,0.4285714286,0.4065934066,0.3406593407,0.3956043956,0.3846153846,0.3736263736,0.3846153846,0.3736263736,0.4285714286,0.4615384615,0.4945054945,0.4395604396,0.4395604396
0.4347826087,0.5217391304,0.5652173913,0.4782608696,0.402173913,0.4239130435,0.3804347826,0.4891304348,0.4239130435,0.4130434783,0.402173913,0.3913043478,0.3586956522,0.4239130435,0.4673913043,0.402173913,0.3804347826,0.4239130435,0.402173913,0.3369565217,0.3913043478,0.3804347826,0.3804347826,0.3804347826,0.3804347826,0.4347826087,0.4565217391,0.4891304348,0.4347826087,0.4347826087
0.4408602151,0.5161290323,0.5698924731,0.4838709677,0.3978494624,0.4193548387,0.3870967742,0.4838709677,0.4193548387,0.4086021505,0.4086021505,0.3978494624,0.3655913978,0.4193548387,0.4731182796,0.3978494624,0.376344086,0.4193548387,0.3978494624,0.3333333333,0.3870967742,0.376344086,0.376344086,0.376344086,0.376344086,0.4408602151,0.4623655914,0.4946236559,0.4301075269,0.4408602151
0.4361702128,0.5212765957,0.5638297872,0.4893617021,0.3936170213,0.4255319149,0.3829787234,0.4787234043,0.4255319149,0.414893617,0.4042553191,0.4042553191,0.3723404255,0.414893617,0.4680851064,0.3936170213,0.3723404255,0.4255319149,0.3936170213,0.3404255319,0.3829787234,0.3723404255,0.3723404255,0.3829787234,0.3723404255,0.4468085106,0.4680851064,0.4893617021,0.4255319149,0.4361702128
0.4421052632,0.5263157895,0.5684210526,0.4842105263,0.3894736842,0.4210526316,0.3789473684,0.4736842105,0.4315789474,0.4105263158,0.4105263158,0.4,0.3684210526,0.4105263158,0.4631578947,0.3894736842,0.3684210526,0.4315789474,0.3894736842,0.3473684211,0.3894736842,0.3789473684,0.3684210526,0.3894736842,0.3684210526,0.4421052632,0.4736842105,0.4842105263,0.4210526316,0.4315789474
0.4479166667,0.53125,0.5625,0.4791666667,0.3854166667,0.4166666667,0.3854166667,0.46875,0.4270833333,0.4166666667,0.40625,0.3958333333,0.375,0.40625,0.46875,0.3854166667,0.375,0.4270833333,0.3958333333,0.3541666667,0.3854166667,0.375,0.375,0.3854166667,0.375,0.4375,0.46875,0.4895833333,0.4166666667,0.4375
0.4432989691,0.5360824742,0.5670103093,0.4742268041,0.3917525773,0.412371134,0.381443299,0.4742268041,0.4226804124,0.4226804124,0.412371134,0.3917525773,0.3711340206,0.412371134,0.4742268041,0.381443299,0.3711340206,0.4226804124,0.3917525773,0.3505154639,0.381443299,0.3711340206,0.3711340206,0.381443299,0.3711340206,0.4329896907,0.4639175258,0.4845360825,0.412371134,0.4432989691
0.4387755102,0.5306122449,0.5714285714,0.4795918367,0.3979591837,0.4081632653,0.387755102,0.4795918367,0.4183673469,0.4183673469,0.4081632653,0.387755102,0.3673469388,0.4081632653,0.4693877551,0.387755102,0.3673469388,0.4285714286,0.387755102,0.3571428571,0.387755102,0.3673469388,0.3673469388,0.3775510204,0.3775510204,0.4387755102,0.4591836735,0.4795918367,0.4183673469,0.4387755102
0.4343434343,0.5252525253,0.5757575758,0.4747474747,0.3939393939,0.404040404,0.3838383838,0.4747474747,0.4141414141,0.4242424242,0.404040404,0.3838383838,0.3636363636,0.4141414141,0.4646464646,0.3939393939,0.3636363636,0.4343434343,0.3838383838,0.3636363636,0.3838383838,0.3737373737,0.3636363636,0.3737373737,0.3737373737,0.4343434343,0.4646464646,0.4848484848,0.4242424242,0.4444444444
0.43,0.52,0.58,0.48,0.39,0.4,0.38,0.47,0.41,0.42,0.41,0.38,0.37,0.42,0.46,0.39,0.36,0.44,0.38,0.37,0.39,0.37,0.36,0.38,0.37,0.44,0.47,0.48,0.43,0.45
