T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
0.24,0.2533333333,0.2533333333,0.2533333333,0.2266666667,0.24,0.2266666667,0.2266666667,0.2266666667,0.24,0.2,0.2533333333,0.2266666667,0.2533333333,0.2533333333,0.2266666667,0.2533333333,0.24,0.2266666667,0.3333333333,0.2533333333,0.24,0.2,0.2533333333,0.2266666667,0.2533333333,0.2533333333,0.2266666667,0.2533333333,0.24
0.2368421053,0.25,0.25,0.25,0.2236842105,0.2368421053,0.2368421053,0.2236842105,0.2236842105,0.2368421053,0.1973684211,0.25,0.2236842105,0.25,0.2631578947,0.2236842105,0.25,0.25,0.2236842105,0.3421052632,0.25,0.2368421053,0.1973684211,0.25,0.2236842105,0.25,0.2631578947,0.2236842105,0.25,0.25
0.2337662338,0.2467532468,0.2467532468,0.2467532468,0.2337662338,0.2337662338,0.2337662338,0.2207792208,0.2207792208,0.2337662338,0.1948051948,0.2467532468,0.2337662338,0.2467532468,0.2597402597,0.2207792208,0.2467532468,0.2467532468,0.2337662338,0.3376623377,0.2467532468,0.2467532468,0.1948051948,0.2467532468,0.2337662338,0.2467532468,0.2597402597,0.2207792208,0.2467532468,0.2467532468
0.2307692308,0.2435897436,0.2435897436,0.2564102564,0.2435897436,0.2307692308,0.2307692308,0.2307692308,0.2179487179,0.2307692308,0.2051282051,0.2564102564,0.2435897436,0.2435897436,0.2564102564,0.2307692308,0.2435897436,0.2435897436,0.2307692308,0.3333333333,0.2435897436,0.2435897436,0.2051282051,0.2564102564,0.2435897436,0.2435897436,0.2564102564,0.2307692308,0.2435897436,0.2435897436
0.2278481013,0.2405063291,0.2405063291,0.253164557,0.2405063291,0.2278481013,0.2278481013,0.2278481013,0.2151898734,0.2278481013,0.2025316456,0.253164557,0.2405063291,0.2405063291,0.253164557,0.2405063291,0.2405063291,0.2405063291,0.2278481013,0.3291139241,0.2405063291,0.2405063291,0.2025316456,0.253164557,0.2405063291,0.2405063291,0.253164557,0.2405063291,0.2405063291,0.2405063291
0.225,0.25,0.2375,0.25,0.2375,0.225,0.225,0.225,0.2125,0.2375,0.2,0.25,0.2375,0.2375,0.25,0.2375,0.25,0.2375,0.2375,0.325,0.25,0.2375,0.2,0.25,0.2375,0.2375,0.25,0.2375,0.25,0.2375
0.2222222222,0.2469135802,0.2345679012,0.2469135802,0.2345679012,0.2222222222,0.2222222222,0.2222222222,0.2222222222,0.2345679012,0.1975308642,0.2469135802,0.2345679012,0.2469135802,0.2469135802,0.2345679012,0.2469135802,0.2345679012,0.2469135802,0.3209876543,0.2592592593,0.2345679012,0.1975308642,0.2469135802,0.2345679012,0.2469135802,0.2469135802,0.2345679012,0.2469135802,0.2345679012
0.2195121951,0.256097561,0.2317073171,0.243902439,0.2317073171,0.2195121951,0.2195121951,0.2195121951,0.2195121951,0.2317073171,0.1951219512,0.256097561,0.2317073171,0.243902439,0.243902439,0.2317073171,0.243902439,0.2317073171,0.243902439,0.3292682927,0.256097561,0.2317073171,0.1951219512,0.256097561,0.2317073171,0.243902439,0.243902439,0.2317073171,0.243902439,0.2317073171
0.2168674699,0.2530120482,0.2289156627,0.2409638554,0.2289156627,0.2168674699,0.2289156627,0.2168674699,0.2168674699,0.2289156627,0.2048192771,0.265060241,0.2289156627,0.2409638554,0.2409638554,0.2289156627,0.2409638554,0.2409638554,0.2409638554,0.3373493976,0.2530120482,0.2289156627,0.2048192771,0.265060241,0.2289156627,0.2409638554,0.2409638554,0.2289156627,0.2409638554,0.2409638554
0.2261904762,0.25,0.2261904762,0.2380952381,0.2261904762,0.2142857143,0.2261904762,0.2142857143,0.2142857143,0.2380952381,0.2023809524,0.2619047619,0.2261904762,0.2380952381,0.2380952381,0.2380952381,0.2380952381,0.2380952381,0.2380952381,0.3333333333,0.25,0.2380952381,0.2023809524,0.2619047619,0.2261904762,0.2380952381,0.2380952381,0.2380952381,0.2380952381,0.2380952381
0.2235294118,0.2470588235,0.2235294118,0.2470588235,0.2235294118,0.2235294118,0.2235294118,0.2117647059,0.2117647059,0.2352941176,0.2117647059,0.2588235294,0.2235294118,0.2352941176,0.2352941176,0.2352941176,0.2352941176,0.2470588235,0.2352941176,0.3294117647,0.2470588235,0.2470588235,0.2117647059,0.2588235294,0.2235294118,0.2352941176,0.2352941176,0.2352941176,0.2352941176,0.2470588235
0.2209302326,0.2441860465,0.2209302326,0.2441860465,0.2209302326,0.2325581395,0.2209302326,0.2093023256,0.2093023256,0.2441860465,0.2093023256,0.2558139535,0.2209302326,0.2325581395,0.2325581395,0.2325581395,0.2441860465,0.2441860465,0.2325581395,0.3372093023,0.2558139535,0.2441860465,0.2093023256,0.2558139535,0.2209302326,0.2325581395,0.2325581395,0.2325581395,0.2441860465,0.2441860465
0.2298850575,0.2413793103,0.2183908046,0.2413793103,0.2183908046,0.2413793103,0.2183908046,0.2068965517,0.2068965517,0.2413793103,0.2183908046,0.2528735632,0.2298850575,0.2298850575,0.2298850575,0.2298850575,0.2413793103,0.2413793103,0.2413793103,0.3333333333,0.2528735632,0.2528735632,0.2183908046,0.2528735632,0.2298850575,0.2298850575,0.2298850575,0.2298850575,0.2413793103,0.2413793103
0.2272727273,0.2386363636,0.2272727273,0.2386363636,0.2159090909,0.2386363636,0.2159090909,0.2045454545,0.2045454545,0.25,0.2159090909,0.25,0.2272727273,0.2272727273,0.2272727273,0.2272727273,0.2386363636,0.2386363636,0.2386363636,0.3409090909,0.25,0.25,0.2159090909,0.25,0.2272727273,0.2272727273,0.2272727273,0.2272727273,0.2386363636,0.2386363636
0.2247191011,0.2359550562,0.2247191011,0.2359550562,0.2247191011,0.2359550562,0.2134831461,0.202247191,0.202247191,0.2471910112,0.2134831461,0.2471910112,0.2247191011,0.2247191011,0.2247191011,0.2247191011,0.2359550562,0.2471910112,0.2359550562,0.3370786517,0.2471910112,0.2471910112,0.2134831461,0.2471910112,0.2247191011,0.2247191011,0.2247191011,0.2247191011,0.2359550562,0.2471910112
0.2333333333,0.2333333333,0.2222222222,0.2333333333,0.2222222222,0.2444444444,0.2222222222,0.2111111111,0.2,0.2444444444,0.2222222222,0.2444444444,0.2222222222,0.2222222222,0.2333333333,0.2222222222,0.2333333333,0.2444444444,0.2333333333,0.3444444444,0.2555555556,0.2555555556,0.2222222222,0.2444444444,0.2222222222,0.2222222222,0.2333333333,0.2222222222,0.2333333333,0.2444444444
0.2307692308,0.2307692308,0.2307692308,0.2417582418,0.2197802198,0.2417582418,0.2197802198,0.2087912088,0.2087912088,0.2417582418,0.2197802198,0.2417582418,0.2307692308,0.2197802198,0.2307692308,0.2197802198,0.2417582418,0.2527472527,0.2307692308,0.3406593407,0.2527472527,0.2527472527,0.2197802198,0.2417582418,0.2307692308,0.2197802198,0.2307692308,0.2197802198,0.2417582418,0.2527472527
0.2282608696,0.2391304348,0.2282608696,0.2391304348,0.2173913043,0.25,0.2173913043,0.2065217391,0.2065217391,0.2391304348,0.2173913043,0.2391304348,0.2282608696,0.2282608696,0.2282608696,0.2282608696,0.2391304348,0.25,0.2282608696,0.347826087,0.25,0.25,0.2173913043,0.2391304348,0.2282608696,0.2282608696,0.2282608696,0.2282608696,0.2391304348,0.25
0.2258064516,0.2365591398,0.2365591398,0.2365591398,0.2150537634,0.247311828,0.2150537634,0.2150537634,0.2043010753,0.247311828,0.2258064516,0.2365591398,0.2365591398,0.2365591398,0.2258064516,0.2365591398,0.247311828,0.247311828,0.2258064516,0.3440860215,0.247311828,0.2580645161,0.2258064516,0.2365591398,0.2365591398,0.2365591398,0.2258064516,0.2365591398,0.247311828,0.247311828
0.2234042553,0.2340425532,0.2446808511,0.2446808511,0.2127659574,0.2446808511,0.2127659574,0.2127659574,0.2021276596,0.2446808511,0.2234042553,0.2340425532,0.2340425532,0.2340425532,0.2234042553,0.2340425532,0.2553191489,0.2446808511,0.2234042553,0.3404255319,0.2446808511,0.2553191489,0.2234042553,0.2340425532,0.2340425532,0.2340425532,0.2234042553,0.2340425532,0.2553191489,0.2446808511
0.2315789474,0.2421052632,0.2526315789,0.2421052632,0.2105263158,0.2421052632,0.2210526316,0.2105263158,0.2105263158,0.2421052632,0.2210526316,0.2421052632,0.2315789474,0.2315789474,0.2315789474,0.2421052632,0.2631578947,0.2421052632,0.2315789474,0.3368421053,0.2421052632,0.2526315789,0.2210526316,0.2421052632,0.2315789474,0.2315789474,0.2315789474,0.2421052632,0.2631578947,0.2421052632
0.2395833333,0.25,0.25,0.25,0.21875,0.2395833333,0.21875,0.2083333333,0.21875,0.25,0.21875,0.2395833333,0.2291666667,0.2291666667,0.2291666667,0.2395833333,0.2604166667,0.2395833333,0.2291666667,0.34375,0.2395833333,0.25,0.21875,0.2395833333,0.2291666667,0.2291666667,0.2291666667,0.2395833333,0.2604166667,0.2395833333
0.2371134021,0.2474226804,0.2474226804,0.2474226804,0.2164948454,0.2371134021,0.2164948454,0.206185567,0.2164948454,0.2474226804,0.2164948454,0.2474226804,0.2268041237,0.2371134021,0.2371134021,0.2371134021,0.2577319588,0.2371134021,0.2268041237,0.3402061856,0.2371134021,0.2577319588,0.2164948454,0.2474226804,0.2268041237,0.2371134021,0.2371134021,0.2371134021,0.2577319588,0.2371134021
0.2346938776,0.2551020408,0.2448979592,0.2551020408,0.2244897959,0.2346938776,0.2142857143,0.2142857143,0.2244897959,0.2448979592,0.2142857143,0.2551020408,0.2244897959,0.2448979592,0.2346938776,0.2346938776,0.2551020408,0.2346938776,0.2244897959,0.3367346939,0.2346938776,0.2551020408,0.2142857143,0.2551020408,0.2244897959,0.2448979592,0.2346938776,0.2346938776,0.2551020408,0.2346938776
0.2424242424,0.2525252525,0.2525252525,0.2525252525,0.2222222222,0.2323232323,0.2222222222,0.2121212121,0.2222222222,0.2424242424,0.2222222222,0.2626262626,0.2222222222,0.2424242424,0.2323232323,0.2323232323,0.2626262626,0.2323232323,0.2222222222,0.3434343434,0.2323232323,0.2525252525,0.2222222222,0.2626262626,0.2222222222,0.2424242424,0.2323232323,0.2323232323,0.2626262626,0.2323232323
0.24,0.25,0.25,0.25,0.22,0.23,0.22,0.21,0.22,0.24,0.22,0.26,0.22,0.24,0.24,0.23,0.27,0.23,0.23,0.35,0.23,0.25,0.22,0.26,0.22,0.24,0.24,0.23,0.27,0.23
