T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30
0.4189189189,0.4864864865,0.4054054054,0.5675675676,0.5675675676,0.5405405405,0.5810810811,0.6621621622,0.5135135135,0.4594594595,0.4189189189,0.4459459459,0.4054054054,0.4324324324,0.4189189189,0.4189189189,0.3918918919,0.4054054054,0.4459459459,0.4324324324,0.4324324324,0.3783783784,0.4594594595,0.4054054054,0.4864864865,0.4324324324,0.4189189189,0.3918918919,0.4189189189,0.4459459459
0.4133333333,0.48,0.4133333333,0.5733333333,0.5733333333,0.5333333333,0.5733333333,0.6533333333,0.52,0.4533333333,0.4133333333,0.44,0.4,0.44,0.4133333333,0.4266666667,0.4,0.4,0.4533333333,0.44,0.4266666667,0.3733333333,0.4533333333,0.4133333333,0.48,0.44,0.4266666667,0.3866666667,0.4266666667,0.44
0.4210526316,0.4736842105,0.4210526316,0.5789473684,0.5789473684,0.5394736842,0.5789473684,0.6447368421,0.5131578947,0.4605263158,0.4078947368,0.4473684211,0.3947368421,0.4342105263,0.4078947368,0.4210526316,0.3947368421,0.3947368421,0.4473684211,0.4473684211,0.4342105263,0.3815789474,0.4473684211,0.4078947368,0.4868421053,0.4473684211,0.4210526316,0.3815789474,0.4342105263,0.4473684211
0.4285714286,0.4675324675,0.4155844156,0.5844155844,0.5844155844,0.5324675325,0.5714285714,0.6363636364,0.5194805195,0.4545454545,0.4025974026,0.4415584416,0.3896103896,0.4285714286,0.4025974026,0.4155844156,0.3896103896,0.3896103896,0.4415584416,0.4415584416,0.4415584416,0.3766233766,0.4545454545,0.4025974026,0.4935064935,0.4415584416,0.4285714286,0.3896103896,0.4285714286,0.4415584416
0.4230769231,0.4615384615,0.4102564103,0.5897435897,0.5897435897,0.5384615385,0.5769230769,0.641025641,0.5256410256,0.4487179487,0.4102564103,0.4358974359,0.3974358974,0.4230769231,0.4102564103,0.4102564103,0.3846153846,0.3846153846,0.4358974359,0.4487179487,0.4487179487,0.3717948718,0.4487179487,0.3974358974,0.4871794872,0.4487179487,0.4358974359,0.3846153846,0.4230769231,0.4358974359
0.417721519,0.4556962025,0.4050632911,0.582278481,0.5949367089,0.5316455696,0.5696202532,0.6455696203,0.5189873418,0.4430379747,0.417721519,0.4303797468,0.3924050633,0.417721519,0.4050632911,0.417721519,0.3924050633,0.3797468354,0.4430379747,0.4430379747,0.4430379747,0.3670886076,0.4430379747,0.3924050633,0.4810126582,0.4430379747,0.4303797468,0.3924050633,0.417721519,0.4430379747
0.4125,0.45,0.4125,0.575,0.6,0.5375,0.575,0.6375,0.5125,0.45,0.425,0.425,0.4,0.425,0.4125,0.4125,0.3875,0.3875,0.45,0.4375,0.4375,0.3625,0.45,0.3875,0.475,0.4375,0.425,0.3875,0.425,0.45
0.4197530864,0.4567901235,0.4074074074,0.5679012346,0.5925925926,0.5432098765,0.5679012346,0.6419753086,0.5185185185,0.4444444444,0.4197530864,0.4197530864,0.4074074074,0.4320987654,0.4074074074,0.4197530864,0.3827160494,0.3950617284,0.4444444444,0.4320987654,0.4444444444,0.3580246914,0.4444444444,0.3827160494,0.4691358025,0.4444444444,0.4320987654,0.3827160494,0.4197530864,0.4444444444
0.4146341463,0.4634146341,0.4024390244,0.5731707317,0.5975609756,0.5487804878,0.5731707317,0.6463414634,0.512195122,0.4512195122,0.4268292683,0.4268292683,0.4146341463,0.4268292683,0.4146341463,0.4146341463,0.3780487805,0.3902439024,0.4390243902,0.4268292683,0.4390243902,0.3536585366,0.4512195122,0.3902439024,0.4756097561,0.4390243902,0.4390243902,0.3780487805,0.4146341463,0.4390243902
0.4096385542,0.4578313253,0.3975903614,0.578313253,0.6024096386,0.5421686747,0.5662650602,0.6506024096,0.5180722892,0.4457831325,0.421686747,0.4337349398,0.421686747,0.421686747,0.421686747,0.4096385542,0.3734939759,0.3855421687,0.4337349398,0.421686747,0.4337349398,0.3614457831,0.4457831325,0.3855421687,0.4698795181,0.4457831325,0.4457831325,0.3855421687,0.421686747,0.4337349398
0.4166666667,0.4523809524,0.3928571429,0.5833333333,0.6071428571,0.5476190476,0.5714285714,0.6428571429,0.5119047619,0.4523809524,0.4285714286,0.4404761905,0.4285714286,0.4166666667,0.4166666667,0.4166666667,0.380952381,0.3928571429,0.4285714286,0.4166666667,0.4285714286,0.369047619,0.4523809524,0.380952381,0.4642857143,0.4404761905,0.4404761905,0.3928571429,0.4166666667,0.4285714286
0.4117647059,0.4588235294,0.4,0.5882352941,0.6117647059,0.5529411765,0.5764705882,0.6470588235,0.5176470588,0.4588235294,0.4352941176,0.4470588235,0.4352941176,0.4235294118,0.4117647059,0.4235294118,0.3882352941,0.4,0.4235294118,0.4117647059,0.4235294118,0.3764705882,0.4470588235,0.3764705882,0.4705882353,0.4352941176,0.4352941176,0.3882352941,0.4235294118,0.4235294118
0.4069767442,0.4651162791,0.4069767442,0.5930232558,0.6046511628,0.5465116279,0.5813953488,0.6511627907,0.511627907,0.4651162791,0.4302325581,0.4418604651,0.4302325581,0.4302325581,0.4069767442,0.4302325581,0.3837209302,0.3953488372,0.4302325581,0.4186046512,0.4302325581,0.3720930233,0.4418604651,0.3837209302,0.476744186,0.4302325581,0.4302325581,0.3837209302,0.4302325581,0.4186046512
0.4022988506,0.4597701149,0.4022988506,0.5862068966,0.5977011494,0.5402298851,0.5862068966,0.6551724138,0.5057471264,0.4597701149,0.4367816092,0.4367816092,0.4367816092,0.4367816092,0.4022988506,0.4367816092,0.3793103448,0.3908045977,0.4367816092,0.4252873563,0.4252873563,0.3793103448,0.4367816092,0.3908045977,0.4712643678,0.4367816092,0.4367816092,0.3793103448,0.4252873563,0.4252873563
0.4090909091,0.4545454545,0.4090909091,0.5795454545,0.5909090909,0.5454545455,0.5909090909,0.6477272727,0.5,0.4545454545,0.4318181818,0.4318181818,0.4318181818,0.4431818182,0.4090909091,0.4318181818,0.375,0.3863636364,0.4431818182,0.4204545455,0.4204545455,0.375,0.4318181818,0.3977272727,0.4659090909,0.4318181818,0.4318181818,0.3863636364,0.4204545455,0.4318181818
0.4157303371,0.4606741573,0.4157303371,0.5730337079,0.595505618,0.5505617978,0.5842696629,0.6516853933,0.4943820225,0.4606741573,0.4269662921,0.4269662921,0.4269662921,0.4382022472,0.4157303371,0.4269662921,0.3820224719,0.393258427,0.4382022472,0.4157303371,0.4269662921,0.3707865169,0.4269662921,0.404494382,0.4606741573,0.4269662921,0.4269662921,0.3820224719,0.4157303371,0.4382022472
0.4111111111,0.4666666667,0.4222222222,0.5777777778,0.6,0.5555555556,0.5888888889,0.6444444444,0.4888888889,0.4666666667,0.4222222222,0.4333333333,0.4222222222,0.4444444444,0.4111111111,0.4222222222,0.3777777778,0.3888888889,0.4333333333,0.4222222222,0.4333333333,0.3777777778,0.4333333333,0.4111111111,0.4555555556,0.4333333333,0.4222222222,0.3777777778,0.4222222222,0.4333333333
0.4175824176,0.4725274725,0.4285714286,0.5824175824,0.6043956044,0.5494505495,0.5824175824,0.6483516484,0.4945054945,0.4615384615,0.4285714286,0.4395604396,0.4285714286,0.4395604396,0.4175824176,0.4285714286,0.3736263736,0.3846153846,0.4285714286,0.4175824176,0.4285714286,0.3846153846,0.4285714286,0.4065934066,0.4505494505,0.4395604396,0.4285714286,0.3846153846,0.4175824176,0.4285714286
0.4130434783,0.4673913043,0.4347826087,0.5869565217,0.597826087,0.5543478261,0.5760869565,0.6413043478,0.5,0.4565217391,0.4239130435,0.4347826087,0.4239130435,0.4347826087,0.4130434783,0.4239130435,0.3695652174,0.3804347826,0.4347826087,0.4130434783,0.4347826087,0.3804347826,0.4239130435,0.402173913,0.4565217391,0.4456521739,0.4347826087,0.3804347826,0.4239130435,0.4347826087
0.4193548387,0.4731182796,0.4301075269,0.5806451613,0.6021505376,0.5591397849,0.5698924731,0.6451612903,0.4946236559,0.4516129032,0.4193548387,0.4408602151,0.4193548387,0.4301075269,0.4193548387,0.4193548387,0.376344086,0.3870967742,0.4301075269,0.4086021505,0.4408602151,0.3870967742,0.4301075269,0.3978494624,0.4623655914,0.4408602151,0.4408602151,0.3870967742,0.4301075269,0.4301075269
0.414893617,0.4787234043,0.4361702128,0.585106383,0.6063829787,0.5531914894,0.5744680851,0.6489361702,0.5,0.4468085106,0.4255319149,0.4468085106,0.414893617,0.4255319149,0.4255319149,0.414893617,0.3829787234,0.3936170213,0.4255319149,0.4042553191,0.4361702128,0.3829787234,0.4255319149,0.3936170213,0.4680851064,0.4361702128,0.4361702128,0.3936170213,0.4255319149,0.4255319149
0.4105263158,0.4842105263,0.4315789474,0.5894736842,0.6,0.5578947368,0.5684210526,0.6526315789,0.5052631579,0.4526315789,0.4315789474,0.4421052632,0.4105263158,0.4315789474,0.4210526316,0.4105263158,0.3789473684,0.3894736842,0.4210526316,0.4,0.4315789474,0.3894736842,0.4315789474,0.3894736842,0.4631578947,0.4315789474,0.4315789474,0.3894736842,0.4210526316,0.4210526316
0.4166666667,0.4791666667,0.4375,0.59375,0.59375,0.5625,0.5625,0.6458333333,0.5,0.4479166667,0.4375,0.4375,0.40625,0.4270833333,0.4166666667,0.40625,0.3854166667,0.3854166667,0.4270833333,0.40625,0.4270833333,0.3854166667,0.4270833333,0.3958333333,0.4583333333,0.4270833333,0.4375,0.3958333333,0.4270833333,0.4166666667
0.412371134,0.4742268041,0.4329896907,0.587628866,0.5979381443,0.5670103093,0.5670103093,0.6494845361,0.4948453608,0.4432989691,0.4329896907,0.4432989691,0.412371134,0.4329896907,0.4226804124,0.412371134,0.381443299,0.3917525773,0.4329896907,0.4020618557,0.4226804124,0.3917525773,0.4226804124,0.3917525773,0.4639175258,0.4226804124,0.4432989691,0.3917525773,0.4329896907,0.4226804124
0.4081632653,0.4693877551,0.4387755102,0.5816326531,0.5918367347,0.5612244898,0.5714285714,0.6428571429,0.4897959184,0.4489795918,0.4285714286,0.4387755102,0.4183673469,0.4285714286,0.4183673469,0.4183673469,0.387755102,0.387755102,0.4285714286,0.4081632653,0.4183673469,0.3979591837,0.4183673469,0.387755102,0.4693877551,0.4183673469,0.4489795918,0.387755102,0.4285714286,0.4183673469
0.4141414141,0.4646464646,0.4343434343,0.5757575758,0.5858585859,0.5656565657,0.5757575758,0.6464646465,0.4848484848,0.4444444444,0.4242424242,0.4343434343,0.4242424242,0.4343434343,0.4141414141,0.4141414141,0.3939393939,0.3838383838,0.4343434343,0.404040404,0.4242424242,0.3939393939,0.4242424242,0.3939393939,0.4646464646,0.4141414141,0.4444444444,0.3838383838,0.4242424242,0.4242424242
0.42,0.47,0.44,0.58,0.59,0.56,0.58,0.65,0.48,0.45,0.43,0.43,0.42,0.44,0.42,0.42,0.39,0.39,0.43,0.4,0.43,0.4,0.43,0.39,0.46,0.41,0.45,0.38,0.43,0.43
